index	job_link	job_title	job_company	job_industry	job_update	job_location	job_exp	job_edu	job_brief	job_applicants	job_tags_salary	job_tags_tse_otc	job_tags_fc	job_tags_emp	job_tags_remote	job_tags_metro
4	//www.104.com.tw/job/70nqm?jobsource=jolist_c_relevance	Fullstack Engineer (年薪1,400,000 to 2,000,000)	美商安佩科技股份有限公司台灣分公司	電腦軟體服務業	4/07	台北市中山區	經歷不拘	大學	mammothcyber.com.We are looking for a Senior Engineer to join our new research and development team in Taipei. The ideal	11~30人應徵	月薪1,000,000~2,000,000元			員工31人		距捷運南京復興站約130公尺
5	//www.104.com.tw/job/7i989?jobsource=jolist_c_relevance	UAV Engineer	艾知科技股份有限公司	電腦系統整合服務業	12/30	台北市內湖區	經歷不拘	大學	1. Test aiseed existing and future drone / aircraft2. Be responsible for aircraft sub-assemblies from prototype through EVT/DVT/PVT, and support Manufacturing.3. Create drawings, BOMs and specifications4. Ability to work independently, communicate effectively across functional teams, navigate complex trade spaces, and to keep technical projects with tight timelines on track5. Support schedule project development and coordinate with program management	0~5人應徵	年薪500,000~780,000元					
6	//www.104.com.tw/job/7shdt?jobsource=jolist_c_relevance	［外商無人機Drone研發］- Embedded Software Engineer (Camera/ISP) 嵌入式軟體工程師	智動航科有限公司(籌備處)	其它軟體及網路相關業	4/06	台北市信義區	經歷不拘	學歷不拘	XDynamics is currently seeking a Camera Embedded Software Engineer with experience in developing Linux devices.Successful	6~10人應徵	待遇面議			員工150人		
7	//www.104.com.tw/job/78wzy?jobsource=jolist_c_relevance	〔RE - Revenue Excellence〕Senior Engineer 美商,自由開放的組織文化	英諾瓦資訊科技服務有限公司	電腦系統整合服務業	4/10	台北市信義區	經歷不拘	專科	We are looking for Senior Software Development Engineer to join a team building the next generation of a growing healthcare	6~10人應徵	待遇面議		外商公司	員工200人		距捷運松山站約160公尺
8	//www.104.com.tw/job/7n79l?jobsource=jolist_c_relevance	Senior Engineer – IT Infrastructure	保德信證券投資信託股份有限公司	信託投資業	4/06	台北市信義區	2年以上	大學	management•Data center and backup operations•Technical support service delivery	0~5人應徵	待遇面議			員工160人		距捷運台北101/世貿站約220公尺
9	//www.104.com.tw/job/5wif9?jobsource=jolist_c_relevance	Backend Engineer	街口電子支付股份有限公司	網際網路相關業	4/10	台北市松山區	1年以上	大學	write high quality code.3. Experience with data modeling and system design for e-commerce or financial scenarios are	11~30人應徵	待遇面議			員工190人		距捷運南京復興站約390公尺
10	//www.104.com.tw/job/7kp3p?jobsource=jolist_c_relevance	AI Backend Engineer	無限迴圈股份有限公司	電腦軟體服務業	4/06	台北市內湖區	經歷不拘	大學	Design, implement and optimize our CV/ML systems such as data collection, model training, evaluation, and serving. You will learn	11~30人應徵	待遇面議		外商公司	員工20人		距捷運港墘站約300公尺
11	//www.104.com.tw/job/7ssb3?jobsource=jolist_c_relevance	Senior Application Engineer (Power Supply, AC/DC)	Nexperia_安世半導體股份有限公司	半導體製造業	4/07	台北市南港區	經歷不拘	大學	What you will do•  Work closely with Product line group to develop business with new and existing customers in order to secure the future revenue stream for the product line•  Provide best in class technical and design-in support to the marketing team for key customers, specific focus on Taiwan for purpose of design-wins. e.g., models, demo boards, development kits, technical documentation)•  Coordinate specification responses to customers, negotiate resolution of technical issues(external and internal) and maintain specification records•  Assist in the preparation of product promotion, including selling points, performance evaluation and presentation material•  Test and evaluate new device performance in the Application Lab, providing feedback to customers and troubleshooting customers’ designs and flexibility to support assigned tasksWhat you will need•  Bachelor degree or equivalent in Electronics Engineering or a similar discipline, Master’s preferred•  Excellent communication, influencing, and relationship building skills, with the ability to prepare detailed technical documents as well as high level presentations•  In depth understanding of power switching technologies and topologies (e.g., AC-DC power supply, LLC resonant converter, FBPS control method)•  Familiarity with PSU product design, and their product construction, manufacturing process, and component qualification processes •  High energy, high engagement level to drive for business success and to pursue business opportunities•  Excellent team player and ability to develop strong and effective working relationships•  Teachable with a continuous improvement mentalityTalent acquisition based on Nexperia vacancies is not appreciated. Nexperia job adverts are Nexperia copyright © material and the word Nexperia®  is a registered trademark.Nexperia is an Equal Opportunity/Affirmative Action Employer.	11~30人應徵	待遇面議					距捷運南港軟體園區站約280公尺
12	//www.104.com.tw/job/7ykzh?jobsource=jolist_c_relevance	商研院【產博後計畫專區】-台灣電通股份有限公司- Data Scientist	財團法人商業發展研究院	職業團體	4/12	台北市大安區	經歷不拘	博士	functional teams of analysts, product owners, marketers, designers, and others to identify opportunities for leveraging data to	0~5人應徵	月薪60,000元			員工150人		距捷運大安站約190公尺
13	//www.104.com.tw/job/7y4hc?jobsource=jolist_c_relevance	Technical Sales Engineer (Intern) – Taiwan	台灣思科系統股份有限公司	其他電子零組件相關業	3/28	台北市信義區	經歷不拘	大學	or 4-Year University. - Pursuing a BS or MS degree in Computer Science, Computer Engineering, Data Science, Mathematics,	大於30人應徵	待遇面議					距捷運台北101/世貿站約400公尺
14	//www.104.com.tw/job/7rt78?jobsource=jolist_c_relevance	Technical Solution Engineer (Korean)	沛星互動科技股份有限公司	多媒體相關業	4/10	台北市信義區	經歷不拘	大學	About the roleAs an Appier Technical Solution Engineer focusing on Appier’s enterprise solutions, your role is to assist	0~5人應徵	待遇面議			員工500人	遠端工作	距捷運象山站約190公尺
15	//www.104.com.tw/job/7seh5?jobsource=jolist_c_relevance	Data / Business Analyst 數據分析師	像素數科技術有限公司	電腦軟體服務業	4/05	台北市中山區	3年以上	專科	工作職責：- 數據規範化（規範數據埋點、提供數據查詢規範流程等）- 構建業務指標體系（新用戶獲取、用戶活躍、用戶收入、用戶留存、用戶推廣等）- 探索用戶特徵（動因分析、A/B Test 試驗）- 協助各部門提出的數據需求（異常指標分析、數據查詢）具體工作：1. 數據規範化2. 構建業務指標體系：(1) 承擔新用戶獲取流程、活躍情況、用戶收入與留存、用戶客戶端內行為埋點數據設計 & 查詢 & 分析 & 監控 & 可視化工作(2) 承擔例行促銷活動數據支持 & 分析 & 可視化工作(3) 承擔產品活動、功能、策略分析工作3. 負責 A/B Test 分析工作，根據試驗結果，提供策略和建議，產出分析報告4. 協助其他部門的數據需求，如異常指標的數據分析	11~30人應徵	年薪1,000,000~1,800,000元				遠端工作	
16	//www.104.com.tw/job/7bdr9?jobsource=jolist_c_relevance	【研究發展處】SWE / Software Engineer / 軟體工程師	現觀科技股份有限公司	電腦軟體服務業	4/13	台北市中山區	經歷不拘	大學	care, and marketing use cases. [JD]Responsibilities- Analyze and organize raw data like csv or xml by given parsing rule	6~10人應徵	待遇面議			員工120人		距捷運中山站約310公尺
17	//www.104.com.tw/job/761ao?jobsource=jolist_c_relevance	Sr. iOS Engineer	浪LIVE_旭瑞文化傳媒股份有限公司	數位內容產業	4/12	台北市信義區	6年以上	大學	【ABOUT 技術研發中心】 我們的產品包括 「浪LIVE直播」音樂才女、素人唱將、實力女團，最具影響力的直播平台「POPO筆記」分享你的美好生活・穿搭、美妝、美食、旅遊社群平台 「PLAYONE」線上遊戲陪玩，攜手征服虛擬的戰場 堅持打造綠色直播/社群平台，成為內容創作者的優質孵化器。 專屬技術研發中心團隊，精心打造最多元的APP產品線， 2018年下載量突破200萬， 2020年下載量破500萬!【ABOUT 你的任務目標】 1、設計模組架構，完成功能需求 2、優化性能、重構既有程式架構 3、與PM及UI設計討論功能開發方式 4、技術文件撰寫與管理 【ABOUT 我們的條件要求】 1、具備5年以上的 iOS 原生手機 app 開發經驗 2、熟悉Objective-C、Swift語言，其一皆可 3、熟悉UIKit等iOS系統framework 4、 熟悉git版本控管工具 5、暸解iOS上 Multi-thread、GCD ，有大型專案維護、重構經驗，為加分經驗 6、參與過社群、遊戲、影音等產品類型，為加分經驗 【上班地點】-台北市信義區忠孝東路四段563號17樓-捷運板南線[台北市政府捷運站2號出口步行3分鐘]，裝潢精美、動線規劃良好的辦公環境	0~5人應徵	月薪70,000~120,000元			員工200人		
18	//www.104.com.tw/job/7vv9z?jobsource=jolist_c_relevance	QA Automation Engineer  (New AI product)	犀動智能科技股份有限公司	電腦軟體服務業	4/07	台北市內湖區	經歷不拘	大學	QA Automation Engineer Responsibilities:1. Meeting with the software design team to discuss verification protocols.2.	0~5人應徵	待遇面議			員工65人		
19	//www.104.com.tw/job/66gx9?jobsource=jolist_c_relevance	業務工程師 Sales Engineer	正積材料有限公司	化學原料及其製品批發業	4/13	台北市信義區	經歷不拘	大學	1. 客戶經營：維護現有客戶，開發新客戶，客製化優質服務與解決方案2. 業務拓展：產品推廣、報價、議價、送樣、銷售、及買賣合約簽訂3. 專案跟進：執行現有專案，定期回報進度，完成專案目標4. 產品開發：預測市場趨勢、開發原廠代理、制定銷售策略5. 主管交辦事項：確實理解、並妥善完成交辦事項，落實公司SOP	6~10人應徵	待遇面議					距捷運市政府站約210公尺
20	//www.104.com.tw/job/7wpbb?jobsource=jolist_c_relevance	Senior Engineer System Application	台灣英飛凌科技股份有限公司	半導體製造業	4/07	台北市內湖區	1年以上	大學	• Develop PD Controller firmware on Dock/Monitor/Accessory solutions.• Analyze PD communication between Host and Dock.• Analyze I2C and system control of dock system.• Support USB/PD Compliance test and analyze issues.• Support product development plans (schedule, meeting design inputs, validation)• On-Site Support for Local OEM/ODM (only happen w/o COVID-19 concerns)• Self-Starter on studying various Specification and Certification to develop solutions.	11~30人應徵	待遇面議		外商公司	員工400人		距捷運港墘站約300公尺
1	//www.104.com.tw/job/7f16c?jobsource=jolist_a_relevance	Senior Backend Engineer (Python)	凌諦有限公司	電腦軟體服務業	4/06	台北市南港區	4年以上	大學	complex data structures-optionally) have experience with graph theory and machine learning libraries such as Pytorch,	6~10人應徵	月薪110,000~150,000元				遠端工作	
2	//www.104.com.tw/job/7xtnn?jobsource=jolist_a_relevance	Senior System Engineer	美商盛伯林科技國際有限公司台灣分公司	消費性電子產品製造業	4/12	台北市信義區	經歷不拘	大學	1.Experience with WiFi camera or video related product development2.Familiar with electrical design and components like switch mode power supplies, power management circuits, motor control circuits, analogy circuits, positioning systems, PCB design, display technology and RF impedance matching. 3.Manage project issue tracking and solving.4.Work with different function teams like software or PM to mitigate the design and schedule risk. 5.Work closely with other function teams to ensure effectivity of resolving incident calls, deliver reliable system for software team and effective communication with other 3rd parties.6.Have user centricity mindset to develop product features and evaluate the impacts on real user environment by different product types.7.Experience with product regulatory requirement for US market- Safety & EMC (IEC 62368-1 & IEC 61000 ), FCC and WiFi alliance…etc.	0~5人應徵	月薪80,000~120,000元		外商公司			
3	//www.104.com.tw/job/73cob?jobsource=jolist_a_relevance	NB Hardware Engineer  筆電硬體助理/專員/主管/高級工程師 (ThinkPad)	香港商聯寶電腦有限公司台灣分公司	電腦及其週邊設備製造業	4/07	台北市中山區	經歷不拘	大學	一、NB Hardware  Ass. Engineer / 硬體助理工程師1.負責PC X86硬體電路設計及技術創新，全新NB專案硬體開發2.負責專案規格定義，架構，佈局評估，設計審核3.負責開機，調整及硬體測試，解決硬體設計及相關的問	6~10人應徵	月薪43,000~80,000元			員工750人		距捷運劍南路站約200公尺
4	//www.104.com.tw/job/7xf88?jobsource=jolist_a_relevance	Development Engineer (substrate layout of electronic components)	BOSCH_台灣羅伯特博世股份有限公司	其他汽機車相關業	4/10	台北市中山區	5年以上	大學	- Development Engineer for substrate/package design and layout.- Substrate/package layout design in co-operation with	6~10人應徵	待遇面議		外商公司	員工300人		距捷運松江南京站約390公尺
5	//www.104.com.tw/job/7prl7?jobsource=jolist_a_relevance	DevOps Engineer	新馳科技股份有限公司	電腦軟體服務業	4/07	台北市信義區	1年以上	大學	1.Manage physical network infrastructure​2.Manage servers and virtual machines​3.Manage web-services for software RD​4.Manage firewall and storages​5.Manage IT documentations​6.Implementing various development, testing, automation tools​7.Setting up tools for CI/CD pipeline​8.Discover and resolve network vulnerabilities​9.Develop and build server monitoring systems​10.Develop and build backup systems	0~5人應徵	待遇面議			員工40人		距捷運松山站約160公尺
6	//www.104.com.tw/job/7sdm7?jobsource=jolist_a_relevance	Front-end Engineer	Taiwan AI Labs_台智擎股份有限公司	其它軟體及網路相關業	3/22	台北市大同區	經歷不拘	大學	1. 使用前端網站技術（HTML5, CSS3, JavaScript）建構網站 2. 具備前端程式設計經驗 3. 熟悉 JavaScript ES6 或 TypeScript 4. 孰悉 React JS 開發 5. 與UI/UX溝通，設計出實際需求的網頁內容，提供使用者更好的操作體驗 6. 後端工程師協同合作，做資料傳遞與呈現 7. 提出PC網站、行動裝置、平板等跨平台的前端解決方案 8. 研究新型態的前端互動方式 9. 熟悉各種瀏覽器相容性及主要限制	0~5人應徵	待遇面議			員工200人		距捷運中山站約330公尺
7	//www.104.com.tw/job/7xvh5?jobsource=jolist_a_relevance	Assistant Brand Manager 品牌行銷副理 / Nestle Infant Nutrition	台灣雀巢股份有限公司	食品什貨零售業	4/06	台北市內湖區	4年以上	大學	data and competitor data thoroughly to build long-term strategic plan and initiatives. As a team member in our high growth	11~30人應徵	待遇面議		外商公司	員工460人		距捷運港墘站約330公尺
8	//www.104.com.tw/job/7y99f?jobsource=jolist_a_relevance	Senior Engineer  – Subsea Cable	風睿能源股份有限公司	其他專業／科學及技術業	4/07	台北市信義區	經歷不拘	大學	New York based private equity fund, Stonepeak Infrastructure Partners. We are seeking a Senior Engineer  for Subsea	0~5人應徵	待遇面議		外商公司	員工120人		距捷運象山站約270公尺
9	//www.104.com.tw/job/62ro1?jobsource=jolist_a_relevance	AI Engineer / 人工智慧工程師	財團法人人工智慧科技基金會	其他組織	3/24	台北市信義區	經歷不拘	大學	1、企業 AI 教育訓練講師：參與製作及優化課程教材，深入企業現場擔任技術分享講師。2、企業導入 AI 專案顧問：協助企業診斷導入 AI 專案所遇到的問題，定義專案目標及評估實際做法。3、課程/專案因企業地點不同，需配合出差。#想了解AIF工程師的一天？請看 https://edge.aif.tw/interview-avon/#想了解 AIF 可提供的服務？請至 https://aif.tw/courses/#ai-overview	6~10人應徵	月薪40,000~70,000元			員工30人		距捷運台北101/世貿站約310公尺
10	//www.104.com.tw/job/7y1sw?jobsource=jolist_a_relevance	[可部分遠端] 前端軟體工程師 (Frontend Engineer)	TaiNai Technologies_泰奈科技有限公司	電腦軟體服務業	4/12	台北市中山區	2年以上	學歷不拘	thinkers like you can be fearless.【Your Mission】We are looking for a Front-End Software Engineer with a strong passion for	11~30人應徵	年薪700,000~1,200,000元			員工14人	遠端工作	
11	//www.104.com.tw/job/75gb4?jobsource=jolist_a_relevance	Backend Software Engineer 後端軟體工程師	湛研科技股份有限公司	電腦軟體服務業	4/06	台北市中正區	經歷不拘	大學	(無經驗可)1. 主要負責後端軟體設計與撰寫2. 測試與部署軟體至雲端3. 維運既有的軟體4. 協助自動化軟體開發流程5. 協助運用新技術精進多媒體與電腦視覺應用A backend software engineer is	11~30人應徵	月薪50,000元以上					
12	//www.104.com.tw/job/7y0mb?jobsource=jolist_a_relevance	(T)Data Analyst 資料分析師 / Business Intelligence	新加坡商蝦皮娛樂電商有限公司台灣分公司	多媒體相關業	4/13	台北市信義區	1年以上	大學	Business Intelligence Data Analyst ensures that Shopee conducts trustworthy and reliable operational decisions. Your	11~30人應徵	待遇面議					距捷運國父紀念館站約500公尺
13	//www.104.com.tw/job/7lxdr?jobsource=jolist_a_relevance	數位行銷處-Data Analyst數據分析專員	財團法人台灣世界展望會	社會福利服務業	4/13	台北市文山區	1年以上	大學	1.網頁、平台功能與使用者經驗之優化與需求開發。2.各項行銷活動數據資料蒐集、成效追蹤監控與分析。3.善用GA/ GTM等工具，規劃建置各個廣告管道入站追蹤，以協助廣告露出優化。	0~5人應徵	月薪34,000元以上			員工850人		
14	//www.104.com.tw/job/7w2d3?jobsource=jolist_a_relevance	Cocos Engineer	梵天界科技有限公司	電腦軟體服務業	4/07	台北市內湖區	經歷不拘	高中	1. 使用遊戲引擎開發遊戲 Client 端。2. 與企劃、美術、產品人員共同討論開發需求及設計遊戲實現細節。3. 與伺服器後端工程師溝通設計網絡通信協議4. 遊戲優化與bug處理。4. 前後台網頁開發與維護必要條件：1. Cocos Creator 開發經驗，或其他遊戲引擎如Unity等開發經驗。2. 熟悉JavaScript/Typescript，具備良好的物件導向程式設計概念、分析能力，規範的程式風格。3. 了解網路通訊協定，包含HTTP、WebSocket、protocol buffers等。4. 熟悉Git等版本控制5. 具備獨立開發能力。	0~5人應徵	待遇面議			員工20人	遠端工作	
15	//www.104.com.tw/job/7ez19?jobsource=jolist_a_relevance	Sr. Backend Engineer_後端工程師 (Java)	雲策數據有限公司	電腦軟體服務業	4/06	台北市內湖區	4年以上	大學	職位描述：整合不同數據源，進行 Streaming Data 的轉換與計算，並開發相關的後端服務。必要條件：1.四年以上 Java 相關工作經驗。2.資料庫使用經驗 (如 MySQL, ElasticSearch, TiDB,	0~5人應徵	待遇面議			員工50人		距捷運西湖站約290公尺
16	//www.104.com.tw/job/7w7wt?jobsource=jolist_a_relevance	Data Management Team 助理	雲策數據有限公司	電腦軟體服務業	4/06	台北市內湖區	經歷不拘	高中	工作內容1.前台資料查詢及排查是否有缺失或其它狀況2.後端資料維護處理3.跨部門溝通協調，處理主管交辦事項4.利用kafka及dbeaver協助排查問題並轉交正確部門處理5.支援平台需求，及找出可優化的方向，並與主管或PM討論需求6.第三方廠商資訊確認，需具英文閱讀能力7.須細心且認真負責*須可配合輪班，晚班及夜班另有輪班津貼早班 : 0700-1530中班 : 1430-2300 (津貼200/日)晚班 : 1030-0700 (津貼500/日)	0~5人應徵	待遇面議			員工50人		
17	//www.104.com.tw/job/6u3e1?jobsource=jolist_a_relevance	DevOps Engineer	駿隆科技平台股份有限公司	電腦軟體服務業	4/06	台北市內湖區	2年以上	大學	Interested in joining the FinTech revolution? We are building a disruptive platform in the area of Health and Wealth Management. You are invited to join us in this exciting journey. Based in Hong Kong, Gain Miles Technology Platform Limited is a new startup in Taiwan is looking for high caliber individuals who are interest in automation, software development and cloud computing. Please note seniority and compensation level will be determined on your actual experience. 想要加入FinTech嶄新革命嗎？我們正在建立健康與財富管理領域的顛覆性平台。邀請您加入這個充滿樂趣的旅程。 Gain Miles Technology Platform Limited總部位於香港，是一家剛在台灣成立的新創公司，正在尋找對自動化，軟件開發和雲計算感興趣的頂尖開發人才。 Job Scope: • Scale out the company cloud Infrastructure • Automation of software deployment and testing • Design, develop and deploy monitoring system for all backend systems • Maintaining 24x7 availability of the platform by automation • Maintaining companywide information security standard and help implementing the solution• IT support by request	0~5人應徵	待遇面議			員工70人	遠端工作	
18	//www.104.com.tw/job/7nhjs?jobsource=jolist_a_relevance	Quality Control Engineer	Siemens Mobility_德商西門子交通運輸股份有限公司台灣分公司	大眾捷運系統	4/12	台北市南港區	3年以上	大學	manufactured systems.- By analyzing quality data, keep tracking of the manufacturing quality achieved and if required you	0~5人應徵	待遇面議					距捷運南港軟體園區站約430公尺
19	//www.104.com.tw/job/7p2yg?jobsource=jolist_a_relevance	Lead DevOps Engineer	Vyond_香港商高創動訊有限公司台灣分公司	網際網路相關業	4/10	台北市松山區	5年以上	大學	Vyond- Lead Engineer (DevOps)About the companyAt Vyond, our mission is to put the power of video in the hands of	6~10人應徵	月薪100,000~160,000元		外商公司	員工120人	遠端工作	距捷運中山國中站約500公尺
20	//www.104.com.tw/job/7xbof?jobsource=jolist_a_relevance	Technical Support Engineer/(B4100A)	智邦科技股份有限公司	電腦及其週邊設備製造業	4/13	台北市中山區	3年以上	大學	Technical Support Engineer1. Presales- Providing demonstration to customer or SI o our solution- Helping customer to	0~5人應徵	待遇面議	上市上櫃		員工3000人		距捷運中山國中站約120公尺
1	//www.104.com.tw/job/7iiqe?jobsource=jolist_d_relevance	Machine Learning Engineer (Video Codec)	實見有限公司	電腦軟體服務業	4/07	台北市文山區	3年以上	大學	Data Structure7. DocumentationExperience in 3D Depth Camera, Deep learning model compression experience is a plus! 員工福利：-	6~10人應徵	月薪70,000~120,000元					
2	//www.104.com.tw/job/5wjpt?jobsource=jolist_d_relevance	機構工程師 Mechanical Engineer	欣技資訊股份有限公司	電腦及其週邊設備製造業	4/07	台北市大安區	3年以上	大學	1.負責Kiosk產品或者手持式工業PDA機構設計2.模具發包規格制定3.製程選用與公差評估4.用戶體驗改善5.產出專業簡報並上台發表6.主管交辦及其他事項處理	0~5人應徵	待遇面議	上市上櫃		員工230人		距捷運六張犁站約450公尺
3	//www.104.com.tw/job/7gsl1?jobsource=jolist_d_relevance	Software Engineer, AI Software	臺灣發展軟體科技股份有限公司	其它軟體及網路相關業	4/03	台北市內湖區	經歷不拘	學歷不拘	from high-performance cloud to cost-effective edge devices.As an AI software engineer, you will help develop compiler,	11~30人應徵	年薪1,100,000~1,300,000元			員工30人	遠端工作	
4	//www.104.com.tw/job/7d4yi?jobsource=jolist_d_relevance	Field Application Engineer(FAE)	星銘有限公司	其他電子零組件相關業	4/11	台北市內湖區	2年以上	專科	1.公司代理相關產品線推廣2.電源IC產品推廣3.與客戶討論/解決電源相關技術問題4.幫助客戶解決開發中的問題5.與原廠討論客戶端的設計問題6.客戶端線路review, RMA相關問題解決7.追蹤客戶產品開發情況追蹤✓需有業界經驗2年以上✓具被動、主動電子零件、有保護元件經驗者尤佳	0~5人應徵	待遇面議			員工30人		
5	//www.104.com.tw/job/78km7?jobsource=jolist_d_relevance	Project Engineer 專案工程師	台船環海風電工程股份有限公司	電力供應業	4/07	台北市松山區	經歷不拘	大學	Your Profile:1.Bachelor/Master degree in Civil Engineering, Mechanical Engineering, Marine/Ocean Engineering or equivalent.2.Demonstrate advanced skills in Excel and AutoCad.3.Capable of monitoring site progress and prepare comprehensive reports.4.Proactively seek out for opportunities to improve productivity and efficiency in projects.5.Self-motivated, flexible, meticulous, initiatives and ability to work independently in the team.6.Excellent organizational, interpersonal and communication skills (spoken and written) in English and Traditional Chinese.Job Description (includes, but not limited to the following):1.Perform project planning.2.Prepare, monitor, track and maintain project scheduled progress.3.Coordination of material design, fabrication, delivery and installation, ongoing interaction with field supervision, management of cost and design issues.4.Establish and maintain good working relationships with internal departments and subcontractors.5.Liaise with various departments on progress updates to keep progress on.6.Pre-field visits to work locations to coordinate construction.7.Support the field by providing the information and materials needed to construct a quality project.8.Identify potential problems/delays and elevate these to the appropriate level(s) of management.9.Able to travel and relocate domestically to project sites as needed.	6~10人應徵	待遇面議					距捷運台北小巨蛋站約400公尺
6	//www.104.com.tw/job/7wxlq?jobsource=jolist_d_relevance	[台北]Display FAE	台灣三星電子股份有限公司	半導體製造業	4/09	台北市內湖區	3年以上	大學	【Objective, Mission】 OLED Field Application Engineer. Enlarging OLED markets with TW customers(ASUS, HP, Acer, MSI and	11~30人應徵	待遇面議		外商公司	員工200人		距捷運港墘站約330公尺
7	//www.104.com.tw/job/7sam6?jobsource=jolist_d_relevance	Software Engineer, Backend	台灣資信股份有限公司	電腦軟體服務業	4/10	台北市信義區	1年以上	學歷不拘	from you.As a Software Engineer, Backend at CINNOX, you will design and implement robust APIs to support mobile and desktop	11~30人應徵	待遇面議			員工250人		距捷運台北101/世貿站約210公尺
8	//www.104.com.tw/job/66zb0?jobsource=jolist_d_relevance	Java Engineer	瑞士商巨蛋管理顧問有限公司	工商顧問服務業	4/11	台北市中山區	經歷不拘	專科	用Java後端技術與ExtJS/React-Native前端技術開發與維護私人銀行前台系統	0~5人應徵	月薪60,000~85,000元					距捷運中山站約200公尺
9	//www.104.com.tw/job/5d0gw?jobsource=jolist_d_relevance	【新鮮人月薪 13 萬起】人才培訓計劃：Backend Engineer (無經驗可／線上面試／視訊面試)	MixerBox_易享科技股份有限公司	網際網路相關業	12/27	台北市中正區	經歷不拘	大學	正飛速成長中，歡迎你加入我們！【人才培訓計劃：Backend Engineer】 此培訓計劃歡迎對於 Backend 開發有高度興趣及熱忱，但苦無機會深入接觸及了解的大學／研究所畢業及屆退者申請。公司將提供具備豐富實戰經驗的 1-on-1	11~30人應徵	月薪130,000元以上					
10	//www.104.com.tw/job/7vuqj?jobsource=jolist_d_relevance	Product Engineer/Lifecycle Project Manager	台灣東芝全球商業解決方案有限公司	電腦及其週邊設備製造業	4/13	台北市南港區	8年以上	大學	Toshiba Global Commerce Solutions, Hardware Development organization is looking to staff a product engineer position	11~30人應徵	待遇面議		外商公司	員工40人		
11	//www.104.com.tw/job/7pnxe?jobsource=jolist_d_relevance	Software Engineer, Linux Kernel and Application	圖睿科技有限公司	電腦軟體服務業	3/26	台北市中山區	經歷不拘	碩士	To make our GRAID product even greater, we seek talented software engineers to join our core team to innovate more advanced features. In this role, you will be responsible for developing NVMe/NVMeoF/RAID-related functions in Linux environment. The development software scope includes kernel module, user-space daemon, and command-line management tool. This role is expected to be highly skilled in algorithms, parallel programming, troubleshooting, and debugging.	0~5人應徵	待遇面議			員工50人		距捷運松江南京站約210公尺
12	//www.104.com.tw/job/7o6z7?jobsource=jolist_d_relevance	DSP Engineer	新馳科技股份有限公司	電腦軟體服務業	4/07	台北市信義區	3年以上	碩士	1.We are seeking an Embedded DSP Engineer in the fields of computer vision (CV) and     machine learning (ML) through	0~5人應徵	待遇面議			員工40人		距捷運松山站約160公尺
13	//www.104.com.tw/job/7dnrc?jobsource=jolist_d_relevance	Server Electrical Validation Engineer	美商雲達國際科技有限公司台灣分公司	電腦軟體服務業	4/13	台北市南港區	3年以上	大學	•Test plan creation and report generation•High speed Signal measurement (PCIe Gen5, UPI, XGMI, DDR5, USB, SATA...etc.)•Low speed Signal and Power Noise measurement (I2C/SMBus, SPI, SVID, RGMII,         ...etc.)•Review electrical validation report/plan and support in debug	0~5人應徵	待遇面議					距捷運南港展覽館站約430公尺
14	//www.104.com.tw/job/7q1dm?jobsource=jolist_d_relevance	Sr. principal Firmware Engineer	台灣泰凌微電子有限公司	IC設計相關業	4/03	台北市松山區	3年以上	大學	functions on wireless product line (Sr. principal engineer level)•Develop or guide team to develop firmware for Wireless	0~5人應徵	待遇面議					距捷運台北小巨蛋站約420公尺
15	//www.104.com.tw/job/5f60k?jobsource=jolist_d_relevance	前端工程師 Front-End Engineer	塞席爾商悠福科技股份有限公司	網際網路相關業	4/12	台北市中山區	經歷不拘	專科	have fruitful experiences in digital marketing technology development and data processing. Our technical team was the pioneer	11~30人應徵	待遇面議			員工60人		距捷運松江南京站約320公尺
16	//www.104.com.tw/job/7cebt?jobsource=jolist_d_relevance	【QA Team】軟體測試工程師 Software Development Engineer in Test	愛卡拉互動媒體股份有限公司	電腦軟體服務業	4/07	台北市信義區	3年以上	大學	【Responsibilities】　1. Participate in the complete development lifecycle process as a core member of the development team.2. Develop, implement, and sustain test automation processes, practices, and controls in support of application and system requirements, development, and test activities throughout the SDLC.3. Lead and consult on test automation strategy, requirement, design, implementation, and execution.4. Create high-quality, maintainable scripts for automated test cases and the frameworks to execute and report them.5. Coordinate, develop, and maintain all test activities.6. Manage defects, ricks and scrum activities as a quality consultant in the team.7. Write and execute automated and manual tests as needed to provide an ongoing measure of the quality of the product.8. Ensure automated tests are integrated into CI/CD processes.9. Design, develop, and maintain automation systems and tools to be used by development and QA members.10. Evaluate the automated and manual test suites regularly to ensure we can keep balance between coverage and fast feedback cycles.【Requirements】　1. 3-5 years of web application, API service or mobile app testing experience.2. Over 3 years of experience in automating tests by using Node.js/Python, use open source test frameworks (Selenium/Appium/Cypress/WebdriverIO/playwright) for automated program development.3. Experience in writing clear, concise and comprehensive test plans and test cases.4. Strong knowledge of software QA methodologies, tools and processes.5. Hands-on experience with both white box and black box testing.6. Experience working in an Agile/Scrum development process.　【Pluses】　1. Experienced in testing EC/ERP/Billing systems.2. Experience in Docker, Jenkins, and cloud platform.3. Familiar with DB operation and ETL.4. Experience in information security protection and performance testing.　　More Info>>>https://ikala.tv/zh-tw/	0~5人應徵	待遇面議			員工180人	遠端工作	距捷運南京三民站約470公尺
